"224","116.294113","39.881077","北京市丰台区望园东路2932号","岳各庄,丽泽桥,丰台体育馆"
"225","116.294113","39.882076","北京市丰台区望园东路","岳各庄,丽泽桥,丰台体育馆"
"226","116.294113","39.883080","北京市丰台区小井路395号","岳各庄,丽泽桥,丰台体育馆"
"227","116.294113","39.884079","北京市丰台区G4辅路","岳各庄,丽泽桥,丰台体育馆"
"228","116.294113","39.885078","北京市丰台区G4辅路","岳各庄,丽泽桥,丰台体育馆"
"229","116.294113","39.886078","北京市丰台区莲花池西路","岳各庄,丽泽桥,丰台体育馆"
"230","116.294113","39.887077","北京市丰台区莲花池西路","岳各庄,丽泽桥,丰台体育馆"
"231","116.294113","39.888077","北京市丰台区莲花池西路","岳各庄,丽泽桥,丰台体育馆"
"232","116.294113","39.889076","北京市丰台区莲花池西路","岳各庄,丽泽桥,丰台体育馆"
"233","116.294113","39.890079","北京市丰台区","岳各庄,丽泽桥,青塔"
"234","116.294113","39.891079","北京市丰台区水衙沟路","岳各庄,丽泽桥,青塔"
"235","116.294113","39.892078","北京市丰台区水衙沟路","岳各庄,丽泽桥,青塔"
"236","116.294113","39.893078","北京市丰台区靛厂路801号","岳各庄,丽泽桥,青塔"
"237","116.294113","39.894077","北京市丰台区水衙沟路","岳各庄,丽泽桥,青塔"
"238","116.294113","39.895077","北京市丰台区靛厂路2-17号","岳各庄,青塔,丽泽桥"
"239","116.294113","39.896076","北京市丰台区靛厂路29号","岳各庄,青塔,丽泽桥"
"240","116.294113","39.897079","北京市丰台区靛厂路","岳各庄,青塔,丽泽桥"
"241","116.294113","39.898079","北京市丰台区","岳各庄,青塔,丽泽桥"
"242","116.294113","39.899078","北京市丰台区","岳各庄,青塔,丽泽桥"
"243","116.294113","39.900078","北京市丰台区","岳各庄,青塔,丽泽桥"
"244","116.294113","39.901077","北京市丰台区","岳各庄,青塔,丽泽桥"
"245","116.294113","39.902077","北京市丰台区莲花池西路","青塔,岳各庄,丽泽桥"
"246","116.294113","39.903076","北京市海淀区莲花池西路","万寿路,五棵松,公主坟"
"247","116.294113","39.904079","北京市海淀区太平南街","万寿路,五棵松,公主坟"
"248","116.294113","39.905079","北京市海淀区太平南街","万寿路,五棵松,公主坟"
"249","116.294113","39.906078","北京市海淀区太平路乙23-2号","万寿路,五棵松,公主坟"
"250","116.294113","39.907078","北京市海淀区太平路25","万寿路,五棵松,公主坟"
"251","116.294113","39.908077","北京市海淀区太平路","万寿路,五棵松,公主坟"
"252","116.294113","39.909077","北京市海淀区","万寿路,五棵松,公主坟"
"253","116.294113","39.910076","北京市海淀区","万寿路,五棵松,公主坟"
"254","116.294113","39.911079","北京市海淀区","万寿路,五棵松,公主坟"
"255","116.294113","39.912079","北京市海淀区复兴路辅路","万寿路,五棵松,公主坟"
"256","116.294113","39.913078","北京市海淀区复兴路甲24号","万寿路,五棵松,公主坟"
"257","116.294113","39.914078","北京市海淀区复兴路甲65-A号","万寿路,五棵松,公主坟"
"258","116.294113","39.915077","北京市海淀区万寿路西街12号院-1号","万寿路,五棵松,公主坟"
"259","116.294113","39.916077","北京市海淀区万寿西路10号","万寿路,五棵松,公主坟"
"260","116.294113","39.917076","北京市海淀区万寿路西街11号院-2号","万寿路,五棵松,公主坟"
"261","116.294113","39.918079","北京市海淀区万寿路西街11号院-5号","万寿路,五棵松,公主坟"
"262","116.294113","39.919079","北京市海淀区万寿路西街11号院-6号楼","万寿路,五棵松,公主坟"
"263","116.294113","39.920078","北京市海淀区万寿路6号院","万寿路,五棵松,公主坟"
"264","116.294113","39.921078","北京市海淀区万寿路乙5号","万寿路,五棵松,公主坟"
"265","116.294113","39.922077","北京市海淀区万寿庄路9号","万寿路,五棵松,公主坟"
"266","116.294113","39.923077","北京市海淀区万寿路甲15号院三区1号楼","万寿路,五棵松,公主坟"
"267","116.294113","39.924080","北京市海淀区万寿路4号院","万寿路,五棵松,公主坟"
"268","116.294113","39.925079","北京市海淀区万寿路1号","定慧寺,五棵松,八里庄"
"269","116.294113","39.926079","北京市海淀区万寿路1号","定慧寺,八里庄,五棵松"
"270","116.294113","39.927078","北京市海淀区阜成路甲50号","定慧寺,八里庄,五棵松"
"271","116.294113","39.928078","北京市海淀区阜成路甲52号2-1401-1406","定慧寺,八里庄,航天桥"
"272","116.294113","39.929077","北京市海淀区阜成路52号","定慧寺,八里庄,航天桥"
"273","116.294113","39.930077","北京市海淀区阜成路辅路","八里庄,定慧寺,航天桥"
"274","116.294113","39.931080","北京市海淀区阜成路99号","八里庄,定慧寺,航天桥"
"275","116.294113","39.932079","北京市海淀区恩济东街19","八里庄,定慧寺,航天桥"
"276","116.294113","39.933079","北京市海淀区西八里庄路","八里庄,定慧寺,航天桥"
"277","116.294113","39.934078","北京市海淀区西八里庄路","八里庄,定慧寺,航天桥"
"278","116.294113","39.935078","北京市海淀区恩济东街","八里庄,定慧寺,航天桥"
"279","116.294113","39.936077","北京市海淀区恩济东街","八里庄,航天桥,定慧寺"
"280","116.294113","39.937077","北京市海淀区恩济东街","八里庄,航天桥,定慧寺"
"281","116.294113","39.938080","北京市海淀区玲珑路辅路","八里庄,航天桥,定慧寺"
"282","116.294113","39.939079","北京市海淀区玲珑路辅路","八里庄,航天桥,定慧寺"
"283","116.294113","39.940079","北京市海淀区徐庄主路","八里庄,航天桥,紫竹桥"
"284","116.294113","39.941078","北京市海淀区徐庄主路","八里庄,紫竹桥,航天桥"
"285","116.294113","39.942078","北京市海淀区徐庄主路","八里庄,紫竹桥,四季青"
"286","116.294113","39.943077","北京市海淀区彰化南路5号","八里庄,紫竹桥,四季青"
"287","116.294113","39.944077","北京市海淀区颐慧佳园路","八里庄,紫竹桥,四季青"
"288","116.294113","39.945080","北京市海淀区彰化南路5号","紫竹桥,八里庄,四季青"
"289","116.294113","39.946079","北京市海淀区颐慧佳园路","紫竹桥,四季青,八里庄"
"290","116.294113","39.947079","北京市海淀区颐慧佳园路","紫竹桥,四季青,世纪城"
"291","116.294113","39.948078","北京市海淀区彰化路12号","四季青,紫竹桥,世纪城"
"292","116.294113","39.949078","北京市海淀区曙光花园中路11号","四季青,紫竹桥,世纪城"
"293","116.294113","39.950077","北京市海淀区曙光花园中路18号","四季青,紫竹桥,世纪城"
"294","116.294113","39.951077","北京市海淀区曙光花园中路","四季青,紫竹桥,世纪城"
"295","116.294113","39.952080","北京市海淀区紫竹院路120号","四季青,紫竹桥,世纪城"
"296","116.294113","39.953079","北京市海淀区紫竹院路174号","四季青,紫竹桥,世纪城"
"297","116.294113","39.954079","北京市海淀区正福寺19号","四季青,紫竹桥,世纪城"
"298","116.294113","39.955078","北京市海淀区板井路51号","四季青,紫竹桥,世纪城"
"299","116.294113","39.956078","北京市海淀区远大东路南口","四季青,世纪城,紫竹桥"
"300","116.294113","39.957077","北京市海淀区远大东路","四季青,世纪城,远大路"
"301","116.294113","39.958076","北京市海淀区远大东路8号","世纪城,四季青,远大路"
"302","116.294113","39.959080","北京市海淀区远大东路","世纪城,四季青,远大路"
"303","116.294113","39.960079","北京市海淀区远大东路","世纪城,四季青,远大路"
"304","116.294113","39.961079","北京市海淀区远大路三区7","世纪城,四季青,远大路"
"305","116.294113","39.962078","北京市海淀区远大东路","世纪城,四季青,远大路"
"306","116.294113","39.963078","北京市海淀区昆明湖南路62号","世纪城,四季青,远大路"
"307","116.294113","39.964077","北京市海淀区远大路1号-2052-、2053号","远大路,世纪城,四季青"
"308","116.294113","39.965076","北京市海淀区远大路1号-X-2068室","远大路,世纪城,四季青"
"309","116.294113","39.966080","北京市海淀区远大路1号-1层-1011","远大路,世纪城,四季青"
"310","116.294113","39.967079","北京市海淀区蓝靛厂东路2号院","远大路,世纪城,四季青"
"311","116.294113","39.968079","北京市海淀区老营房路","远大路,世纪城,四季青"
"312","116.294113","39.969078","北京市海淀区蓝靛厂东路","远大路,世纪城,四季青"
"313","116.294113","39.970078","北京市海淀区蓝靛厂东路","世纪城,远大路,四季青"
"314","116.294113","39.971077","北京市海淀区蓝晴路","世纪城,远大路,四季青"
"315","116.294113","39.972076","北京市海淀区火器营路","世纪城,远大路,万柳"
"316","116.294113","39.973080","北京市海淀区蓝靛厂路","世纪城,远大路,万柳"
"317","116.294113","39.974079","北京市海淀区蓝靛厂北路","世纪城,万柳,远大路"
